time,ax,ay,az,atotal
30.626,-0.21,-0.37,0.49,0.65
30.636,0.02,-0.34,0.74,0.81
30.646,0.60,0.02,1.24,1.38
30.656,0.19,-0.18,0.68,0.73
30.666,0.29,-0.47,-0.10,0.57
30.676,0.06,-0.54,-0.26,0.61
30.686,0.01,-0.45,-0.32,0.55
30.696,-0.14,-0.33,-0.58,0.68
30.706,-0.12,-0.14,-0.52,0.55
30.716,-0.15,-0.01,-0.30,0.33
30.726,-0.19,0.04,-0.04,0.20
30.736,-0.22,0.10,0.14,0.28
30.746,-0.32,0.08,0.04,0.33
30.756,-0.28,-0.00,-0.10,0.30
30.766,-0.14,0.00,-0.17,0.22
30.776,-0.07,-0.03,-0.17,0.19
30.786,0.01,-0.10,-0.16,0.19
30.796,0.06,-0.14,-0.12,0.19
30.806,0.06,-0.20,-0.00,0.21
30.816,0.07,-0.20,0.10,0.24
30.826,0.10,-0.16,0.17,0.25
30.836,0.05,-0.12,0.09,0.16
30.846,0.00,-0.12,-0.03,0.12
30.856,0.12,-0.03,0.18,0.22
30.866,0.12,0.06,0.24,0.28
30.876,0.01,0.02,0.09,0.09
30.886,0.07,-0.01,0.06,0.09
30.896,0.11,0.04,0.14,0.18
30.906,0.10,0.06,0.17,0.21
30.916,-0.00,0.07,0.10,0.12
30.926,-0.12,0.02,-0.03,0.12
30.936,-0.14,0.01,-0.11,0.18
30.946,-0.17,0.07,-0.13,0.23
30.956,-0.16,0.12,-0.17,0.27
30.966,-0.09,0.18,-0.17,0.26
30.976,-0.08,0.13,-0.14,0.21
30.986,-0.06,0.02,-0.17,0.18
30.996,0.03,-0.05,-0.13,0.15
31.006,0.10,-0.11,-0.02,0.15
31.016,0.08,-0.18,0.09,0.22
31.026,0.06,-0.24,0.12,0.28
31.036,0.02,-0.19,0.11,0.22
31.047,0.01,-0.15,-0.00,0.15
31.056,-0.02,-0.07,-0.13,0.15
31.067,-0.06,-0.05,-0.25,0.27
31.077,-0.04,-0.07,-0.30,0.31
31.087,-0.03,-0.08,-0.22,0.24
31.097,-0.00,-0.12,-0.11,0.16
31.107,0.00,-0.20,0.02,0.20
31.117,0.05,-0.21,0.21,0.30
31.127,0.07,-0.18,0.39,0.44
31.137,0.05,-0.15,0.46,0.49
31.147,0.04,-0.16,0.34,0.38
31.157,0.08,-0.10,0.23,0.26
31.167,0.11,-0.03,0.10,0.15
31.177,0.10,0.05,-0.04,0.12
31.187,0.10,0.07,-0.19,0.22
31.197,0.02,0.11,-0.25,0.27
31.207,-0.08,0.10,-0.30,0.33
31.217,-0.06,0.08,-0.33,0.35
31.227,-0.04,0.13,-0.26,0.29
31.237,-0.14,0.13,-0.15,0.24
31.247,-0.27,0.03,-0.15,0.31
31.257,-0.29,-0.02,-0.03,0.29
31.267,-0.26,-0.04,0.13,0.29
31.277,-0.17,-0.05,0.19,0.26
31.287,-0.09,-0.06,0.22,0.24
31.297,-0.03,-0.11,0.15,0.19
31.307,0.08,-0.13,0.05,0.16
31.317,0.20,-0.05,0.01,0.21
31.327,0.25,0.01,-0.02,0.25
31.337,0.23,0.05,-0.08,0.25
31.347,0.17,0.11,-0.10,0.23
31.357,0.05,0.14,-0.15,0.21
31.367,-0.04,0.12,-0.22,0.25
31.377,-0.13,0.07,-0.28,0.31
31.387,-0.18,-0.01,-0.17,0.24
31.397,-0.20,-0.10,0.01,0.22
31.407,-0.14,-0.18,0.13,0.26
31.417,-0.06,-0.25,0.23,0.35
31.427,-0.02,-0.31,0.24,0.39
31.437,0.05,-0.30,0.23,0.38
31.447,0.09,-0.24,0.15,0.30
31.457,0.15,-0.14,0.03,0.21
31.467,0.14,-0.06,-0.04,0.16
31.477,0.17,0.01,-0.09,0.19
31.487,0.19,0.10,-0.15,0.26
31.497,0.22,0.16,-0.23,0.36
31.507,0.22,0.24,-0.25,0.41
31.517,0.20,0.33,-0.21,0.44
31.527,0.17,0.33,-0.20,0.42
31.537,0.18,0.28,-0.18,0.38
31.547,0.12,0.18,-0.08,0.23
31.557,0.06,0.07,-0.01,0.09
31.567,-0.02,-0.05,0.02,0.06
31.577,-0.11,-0.16,-0.03,0.20
31.587,-0.21,-0.19,-0.02,0.29
31.597,-0.28,-0.17,-0.01,0.33
31.607,-0.21,-0.16,0.03,0.27
31.617,-0.11,-0.14,0.11,0.21
31.627,0.01,-0.09,0.05,0.11
31.637,0.12,-0.05,-0.07,0.15
31.647,0.10,-0.03,-0.14,0.18
31.657,0.07,-0.01,-0.20,0.22
31.667,0.03,-0.04,-0.17,0.18
31.677,-0.05,-0.03,-0.04,0.07
31.687,-0.11,-0.02,0.08,0.14
31.697,-0.12,0.01,0.18,0.22
31.707,-0.04,0.06,0.14,0.16
31.717,0.07,0.08,-0.01,0.11
31.727,0.14,0.13,-0.13,0.23
31.737,0.17,0.13,-0.22,0.31
31.747,0.20,0.11,-0.23,0.33
31.757,0.21,0.07,-0.10,0.25
31.767,0.16,-0.01,0.02,0.16
31.777,0.14,-0.07,0.01,0.16
31.787,0.14,-0.10,-0.00,0.17
31.797,0.10,-0.12,0.04,0.16
31.807,0.05,-0.15,0.00,0.16
31.817,-0.00,-0.18,-0.03,0.19
31.827,-0.10,-0.17,0.00,0.20
31.837,-0.19,-0.13,0.09,0.25
31.847,-0.26,-0.04,0.17,0.32
31.857,-0.37,0.05,0.18,0.41
31.867,-0.41,0.02,-0.01,0.41
31.877,-0.33,-0.02,-0.19,0.38
31.887,-0.25,-0.02,-0.26,0.36
31.897,-0.14,-0.03,-0.21,0.26
31.907,-0.13,-0.11,-0.10,0.20
31.917,-0.15,-0.27,-0.00,0.31
31.927,-0.04,-0.37,0.14,0.40
31.937,-0.02,-0.41,0.28,0.50
31.947,-0.07,-0.44,0.34,0.56
31.957,-0.18,-0.44,0.28,0.55
31.967,-0.31,-0.39,0.13,0.51
31.977,-0.36,-0.29,0.04,0.47
31.987,-0.38,-0.18,0.00,0.43
31.997,-0.40,-0.05,-0.12,0.42
32.007,-0.48,0.05,-0.30,0.57
32.017,-0.63,0.08,-0.42,0.76
32.027,-0.66,0.13,-0.38,0.77
32.037,-0.66,0.21,-0.25,0.74
32.047,-0.69,0.22,-0.08,0.73
32.057,-0.82,0.12,0.06,0.84
32.067,-0.74,-0.03,0.13,0.75
32.077,-0.68,-0.09,0.12,0.70
32.087,-0.83,-0.07,0.11,0.84
32.097,-0.95,0.01,0.17,0.97
32.107,-1.06,0.08,0.19,1.08
32.117,-1.23,-0.05,0.14,1.24
32.127,-1.22,-0.26,0.16,1.26
32.137,-1.32,-0.37,0.34,1.41
32.147,-1.65,-0.44,0.49,1.78
32.157,-2.01,-0.41,0.45,2.10
32.167,-2.24,-0.16,0.39,2.28
32.177,-2.46,0.21,0.21,2.48
32.187,-2.64,0.44,-0.19,2.68
32.197,-2.63,0.68,-0.66,2.80
32.207,-2.64,0.86,-0.74,2.87
32.217,-2.68,0.82,-0.27,2.82
32.227,-2.59,0.66,-0.06,2.68
32.237,-2.61,0.55,0.02,2.67
32.248,-2.89,0.56,0.21,2.95
32.257,-3.10,0.48,0.63,3.20
32.267,-2.03,-0.04,0.24,2.05
32.277,-1.48,-0.44,0.18,1.55
32.287,-1.96,-0.17,0.87,2.15
32.297,-1.97,0.31,1.12,2.29
32.307,-1.43,0.47,0.81,1.71
32.318,-0.81,0.20,0.35,0.90
32.327,-0.70,-0.19,0.50,0.88
32.338,-0.76,-0.41,0.77,1.16
32.348,-0.74,-0.56,0.44,1.03
32.358,-0.52,-0.75,-0.27,0.95
32.368,-0.01,-0.96,-1.09,1.45
32.378,0.69,-0.84,-1.60,1.93
32.388,1.52,-0.03,-1.15,1.91
32.397,1.85,0.79,-0.07,2.01
32.407,1.94,0.46,0.27,2.02
32.417,2.50,-0.74,-0.34,2.63
32.428,3.20,-1.24,-0.70,3.50
32.438,3.98,-0.60,-0.39,4.04
32.448,4.53,-0.23,-0.40,4.56
32.458,4.96,-0.55,-0.30,5.00
32.468,5.36,-0.97,0.10,5.44
32.478,5.58,-1.31,0.30,5.73
32.488,5.87,-1.46,0.42,6.06
32.498,6.20,-1.53,0.67,6.42
32.508,6.46,-1.69,0.77,6.72
32.518,6.88,-1.91,0.54,7.16
32.528,7.26,-2.11,0.12,7.56
32.538,7.37,-2.30,-0.26,7.72
32.548,7.42,-2.41,-0.61,7.82
32.558,7.27,-2.48,-0.90,7.73
32.568,6.97,-2.54,-0.98,7.48
32.578,6.50,-2.58,-0.96,7.06
32.588,5.98,-2.60,-0.95,6.59
32.598,5.43,-2.60,-0.90,6.09
32.608,4.84,-2.58,-0.93,5.56
32.618,4.29,-2.65,-0.96,5.13
32.628,3.86,-2.65,-0.99,4.78
32.638,3.59,-2.51,-0.99,4.49
32.648,3.33,-2.33,-0.95,4.18
32.658,2.85,-2.29,-1.04,3.80
32.668,2.34,-2.37,-1.29,3.57
32.678,1.80,-2.29,-1.51,3.28
32.688,1.25,-1.99,-1.61,2.85
32.698,0.61,-1.52,-1.64,2.32
32.708,-0.24,-1.10,-1.53,1.90
32.718,-1.11,-0.81,-1.25,1.86
32.728,-2.17,-0.66,-0.67,2.36
32.738,-3.35,-0.60,0.04,3.40
32.748,-4.33,-0.54,0.62,4.40
32.758,-5.10,-0.50,0.97,5.22
32.768,-5.57,-0.44,1.14,5.71
32.778,-5.70,-0.31,1.14,5.82
32.788,-5.66,-0.06,1.00,5.75
32.798,-5.61,0.19,0.74,5.66
32.808,-5.52,0.33,0.44,5.55
32.818,-5.34,0.48,0.30,5.37
32.828,-5.28,0.68,0.43,5.34
32.838,-5.31,0.82,0.61,5.41
32.848,-5.44,0.96,0.83,5.58
32.858,-5.63,1.13,1.14,5.85
32.868,-5.77,1.29,1.38,6.07
32.878,-5.80,1.44,1.57,6.18
32.888,-5.74,1.57,1.64,6.17
32.898,-5.33,1.70,1.56,5.81
32.908,-4.67,1.77,1.45,5.20
32.918,-4.12,1.86,1.23,4.69
32.928,-3.64,1.94,1.00,4.24
32.938,-3.22,1.90,0.84,3.84
32.948,-2.82,1.85,0.79,3.46
32.958,-2.32,1.87,0.77,3.08
32.968,-1.81,1.88,0.78,2.72
32.978,-1.39,1.71,0.59,2.28
32.988,-0.96,1.53,0.27,1.83
32.998,-0.43,1.45,-0.04,1.51
33.008,0.24,1.48,-0.31,1.54
33.018,1.01,1.54,-0.49,1.90
33.028,1.95,1.61,-0.57,2.59
33.038,2.77,1.64,-0.52,3.26
33.048,3.02,1.47,-0.42,3.38
33.058,2.85,1.03,-0.14,3.03
33.068,2.38,0.48,0.16,2.43
33.078,1.90,0.12,0.71,2.03
33.088,1.37,0.07,1.39,1.96
33.098,0.99,0.32,1.91,2.18
33.108,0.71,0.63,2.11,2.31
33.118,0.56,0.68,1.79,1.99
33.128,0.50,0.60,1.25,1.47
33.138,0.19,0.53,1.04,1.19
33.148,-0.03,0.39,0.90,0.98
33.158,0.22,0.38,0.81,0.92
33.168,0.16,0.43,0.67,0.82
33.178,-0.24,0.00,0.27,0.36
33.188,-0.44,-0.35,0.09,0.57
33.198,-1.04,-0.46,-0.47,1.23
33.208,-1.11,-0.98,-0.34,1.52
33.218,-1.58,-1.93,-0.74,2.60
33.228,-1.73,-2.63,-1.25,3.39
33.238,-1.27,-3.07,-1.44,3.62
33.248,-0.93,-3.39,-1.16,3.70
33.258,-0.84,-3.94,-0.82,4.11
33.268,-0.75,-4.72,-0.33,4.79
33.278,-0.81,-5.41,0.40,5.48
33.288,-0.67,-5.83,0.90,5.93
33.298,-0.66,-6.09,1.01,6.21
33.308,-0.53,-6.15,0.69,6.21
33.318,-0.40,-6.12,0.22,6.14
33.328,-0.25,-5.96,-0.31,5.98
33.338,-0.17,-5.51,-1.03,5.61
33.348,-0.05,-4.97,-1.82,5.29
33.358,0.17,-4.53,-2.62,5.24
33.368,-0.02,-4.12,-2.93,5.05
33.378,-0.04,-3.68,-3.01,4.76
33.388,0.09,-3.27,-3.08,4.49
33.398,0.20,-3.15,-3.01,4.36
33.408,0.43,-3.07,-2.78,4.17
33.418,0.67,-2.86,-2.49,3.85
33.428,0.72,-2.59,-2.17,3.45
33.438,0.62,-2.26,-1.71,2.90
33.448,0.54,-1.78,-1.38,2.32
33.458,0.61,-1.41,-1.49,2.14
33.468,1.03,-1.30,-1.73,2.40
33.478,1.56,-1.16,-1.63,2.53
33.488,1.96,-0.83,-1.47,2.59
33.498,2.12,-0.47,-1.29,2.53
33.508,1.82,-0.14,-0.93,2.04
33.518,1.52,0.09,-0.63,1.65
33.528,1.34,0.48,-0.52,1.51
33.538,1.34,1.09,-0.53,1.81
33.548,1.67,1.68,-0.69,2.47
33.558,2.23,2.28,-0.34,3.21
33.569,2.23,2.54,0.16,3.38
33.579,1.97,3.02,1.02,3.75
33.588,1.44,3.39,2.18,4.28
33.599,-0.17,3.28,3.03,4.47
33.608,-1.54,3.47,3.85,5.41
33.618,-2.85,3.76,4.53,6.54
33.628,-3.79,4.12,4.69,7.30
33.638,-4.09,4.55,4.48,7.58
33.648,-4.23,4.81,4.14,7.63
33.658,-4.44,4.88,3.82,7.62
33.669,-4.46,4.91,3.35,7.43
33.678,-4.51,4.91,2.89,7.26
33.688,-4.45,4.81,2.43,6.99
33.699,-4.46,4.56,1.97,6.68
33.708,-4.52,4.20,1.71,6.40
33.719,-4.30,3.82,1.39,5.92
33.729,-3.88,3.36,0.87,5.20
33.739,-3.44,2.85,0.68,4.52
33.749,-3.22,2.37,0.44,4.02
33.759,-3.15,1.85,0.19,3.65
33.769,-3.06,1.26,-0.14,3.31
33.779,-2.76,0.72,-0.51,2.89
33.789,-2.19,0.16,-0.90,2.37
33.799,-1.41,-0.50,-1.48,2.11
33.809,-1.25,-1.06,-1.58,2.28
33.819,-1.02,-1.66,-1.10,2.24
33.829,-0.36,-2.39,-1.01,2.62
33.839,0.40,-3.14,-1.43,3.48
33.849,0.90,-3.80,-1.09,4.05
33.859,1.31,-4.57,-0.70,4.81
33.869,0.84,-5.31,-0.62,5.41
33.879,0.26,-4.95,-0.93,5.04
33.889,-0.88,-4.48,-0.41,4.58
33.899,-1.29,-4.28,1.25,4.64
33.909,-1.66,-3.85,1.65,4.51
33.919,-2.24,-3.46,0.88,4.22
33.929,-1.12,-2.47,2.35,3.59
33.939,-0.06,-1.87,1.25,2.25
33.949,-0.88,-2.84,-0.77,3.07
33.959,-1.01,-3.12,-1.29,3.52
33.965,-1.29,-2.34,-1.42,3.02
33.975,-1.72,-1.51,-1.13,2.55
33.985,-1.80,-0.74,-0.78,2.10
33.995,-1.61,-0.13,-0.61,1.73
34.005,-1.23,0.23,-0.45,1.33
34.015,-0.42,0.43,-0.65,0.89
34.025,0.88,0.64,-0.97,1.46
34.035,1.83,0.93,-0.89,2.24
34.045,2.12,1.25,-0.39,2.49
34.055,2.22,1.33,0.36,2.61
34.065,2.24,0.97,0.82,2.58
34.075,2.35,0.71,1.03,2.66
34.085,2.82,0.74,1.15,3.13
34.095,3.77,0.63,0.65,3.88
34.105,4.47,0.32,-0.30,4.49
34.115,4.62,0.19,-1.11,4.76
34.125,4.90,0.29,-1.61,5.17
34.135,5.13,0.23,-1.69,5.41
34.145,5.20,-0.02,-1.34,5.37
34.155,5.34,-0.35,-0.76,5.40
34.165,5.45,-0.64,-0.46,5.50
34.175,5.53,-0.92,-0.24,5.61
34.185,5.44,-1.23,-0.06,5.58
34.195,5.58,-1.50,0.06,5.78
34.205,5.75,-1.73,0.13,6.00
34.215,5.81,-1.83,0.24,6.10
34.225,5.69,-1.84,0.36,5.99
34.235,5.25,-1.71,0.36,5.53
34.245,4.88,-1.52,0.31,5.12
34.255,4.52,-1.38,0.31,4.74
34.265,3.84,-1.32,0.35,4.07
34.275,3.19,-1.16,0.42,3.42
34.285,2.69,-0.94,0.45,2.88
34.295,2.32,-0.84,0.49,2.52
34.305,1.83,-0.95,0.16,2.07
34.315,1.13,-1.20,-0.43,1.70
34.325,1.22,-1.21,-0.36,1.76
34.335,1.26,-0.94,-0.84,1.78
34.345,0.76,-0.71,-0.74,1.28
34.355,-0.10,-0.48,-0.53,0.72
34.365,-1.01,-0.30,-0.42,1.13
34.379,-1.88,-0.13,-0.15,1.89
34.389,-2.57,0.17,0.06,2.58
34.399,-3.14,0.54,0.19,3.20
34.409,-3.75,0.97,0.42,3.90
34.419,-4.63,1.54,0.76,4.94
34.429,-5.92,2.20,1.20,6.43
34.439,-7.68,2.85,1.39,8.31
34.449,-8.75,3.34,1.56,9.49
34.459,-9.32,3.73,1.64,10.17
34.469,-9.31,3.83,1.39,10.16
34.479,-8.73,3.54,0.77,9.45
34.489,-7.51,3.03,-0.02,8.10
34.499,-6.48,2.38,-0.42,6.91
34.509,-6.32,1.50,-0.35,6.51
34.519,-5.77,0.80,-0.11,5.82
34.529,-5.28,0.32,0.63,5.33
34.539,-4.66,-0.26,1.02,4.77
34.549,-4.11,-0.94,1.18,4.38
34.559,-3.42,-1.53,1.32,3.97
34.569,-2.71,-1.85,1.08,3.46
34.579,-1.97,-2.06,0.84,2.97
34.589,-1.24,-2.19,0.58,2.58
34.599,-0.67,-2.17,0.30,2.29
34.609,-0.44,-2.01,-0.08,2.06
34.619,-0.32,-1.77,-0.24,1.81
34.629,-0.45,-1.62,-0.33,1.72
34.639,-0.55,-1.54,-0.34,1.67
34.649,-0.53,-1.39,-0.08,1.49
34.659,-0.13,-1.16,0.15,1.18
34.669,0.32,-0.99,0.19,1.06
34.679,0.64,-0.96,0.06,1.16
34.689,0.96,-0.94,-0.23,1.36
34.699,1.16,-0.90,-0.44,1.53
34.709,1.41,-0.87,-0.53,1.74
34.719,1.62,-0.75,-0.52,1.86
34.729,1.59,-0.75,-0.48,1.83
34.739,1.71,-0.58,-0.48,1.87
34.749,2.13,-0.49,-0.49,2.25
34.759,2.67,-0.71,-0.53,2.81
34.769,3.11,-1.01,-0.57,3.32
34.779,3.48,-1.27,-0.68,3.77
34.789,3.83,-1.41,-0.71,4.14
34.799,4.16,-1.49,-0.59,4.46
34.809,4.26,-1.52,-0.64,4.57
34.819,4.32,-1.51,-0.66,4.62
34.830,4.41,-1.57,-0.30,4.69
34.839,4.68,-1.80,0.06,5.01
34.849,5.01,-2.06,0.41,5.43
34.859,5.28,-2.37,0.66,5.83
34.869,5.34,-2.75,0.75,6.05
34.880,5.33,-3.23,0.70,6.27
34.889,5.54,-3.60,0.80,6.65
34.899,5.87,-3.87,0.90,7.09
34.909,5.99,-4.26,0.81,7.39
34.920,5.43,-4.99,0.50,7.39
34.930,4.87,-4.72,0.29,6.78
34.939,4.34,-4.40,0.22,6.18
34.949,3.58,-4.21,-0.14,5.53
34.960,2.83,-3.80,-0.41,4.75
34.970,1.53,-3.33,-0.43,3.69
34.980,0.00,-2.73,-0.43,2.76
34.990,-1.33,-2.01,-0.41,2.44
35.000,-2.39,-1.39,-0.39,2.79
35.010,-3.06,-0.95,-0.37,3.22
35.020,-3.27,-0.66,-0.32,3.35
35.030,-3.69,-0.41,-0.39,3.74
35.040,-4.61,0.11,-0.43,4.63
35.050,-5.34,0.89,-0.15,5.42
35.059,-6.04,1.22,0.22,6.17
35.070,-6.77,1.58,0.47,6.97
35.080,-7.49,2.09,0.75,7.81
35.090,-8.15,2.60,0.97,8.61
35.100,-8.72,2.90,1.18,9.27
35.110,-8.77,2.95,1.22,9.33
35.120,-8.40,2.80,0.87,8.90
35.130,-8.11,2.50,0.35,8.49
35.140,-7.82,2.20,-0.02,8.13
35.150,-7.58,1.85,-0.09,7.81
35.160,-7.18,1.57,0.03,7.35
35.170,-6.67,1.24,0.16,6.78
35.180,-6.15,0.91,0.16,6.22
35.190,-5.53,0.63,-0.11,5.56
35.200,-5.01,0.49,-0.44,5.06
35.210,-4.67,0.40,-0.58,4.72
35.220,-4.43,0.34,-0.68,4.49
35.230,-4.08,0.30,-0.85,4.18
35.240,-3.47,0.07,-0.91,3.59
35.250,-2.65,-0.27,-0.75,2.77
35.260,-1.85,-0.49,-0.48,1.97
35.270,-1.16,-0.59,-0.28,1.33
35.280,-0.47,-0.66,-0.09,0.82
35.290,0.20,-0.72,0.02,0.75
35.300,0.71,-0.84,0.25,1.13
35.310,1.35,-0.97,0.50,1.74
35.320,2.10,-1.11,0.63,2.46
35.330,2.79,-1.35,0.85,3.21
35.340,3.40,-1.69,0.97,3.92
35.350,3.86,-2.08,0.86,4.46
35.360,4.50,-2.40,0.68,5.14
35.370,5.38,-2.56,0.59,5.98
35.380,6.09,-2.59,0.55,6.64
35.390,6.58,-2.66,0.42,7.11
35.400,6.89,-2.87,0.26,7.47
35.410,7.10,-3.22,0.15,7.80
35.420,7.36,-3.48,0.21,8.15
35.430,7.49,-3.56,0.27,8.30
35.440,7.63,-3.60,0.27,8.44
35.450,7.84,-3.50,0.38,8.59
35.460,7.84,-3.27,0.39,8.51
35.470,7.52,-2.99,0.44,8.10
35.480,6.93,-2.64,0.43,7.43
35.490,6.11,-2.20,0.38,6.51
35.500,5.37,-1.69,0.39,5.64
35.510,4.66,-1.13,0.45,4.81
35.520,3.78,-0.51,0.63,3.86
35.530,2.78,0.15,0.71,2.88
35.540,1.88,0.82,0.56,2.13
35.550,1.30,1.32,0.37,1.89
35.560,0.81,1.70,0.10,1.88
35.570,0.29,1.98,-0.27,2.02
35.580,-0.21,2.25,-0.67,2.35
35.590,-0.73,2.51,-0.96,2.79
35.600,-1.58,2.63,-0.96,3.21
35.610,-2.10,2.65,-0.84,3.48
35.620,-2.34,2.64,-0.77,3.61
35.630,-2.68,2.57,-0.77,3.79
35.640,-2.95,2.35,-0.83,3.86
35.650,-3.24,2.01,-0.88,3.91
35.660,-3.40,1.56,-0.86,3.84
35.670,-3.39,0.94,-0.84,3.62
35.680,-3.31,0.38,-0.81,3.43
35.690,-3.20,0.39,-0.68,3.29
35.700,-3.68,0.21,-0.74,3.76
35.710,-4.53,-0.47,-0.43,4.57
35.720,-4.84,-1.24,-0.00,5.00
35.730,-4.40,-1.72,0.28,4.73
35.740,-4.43,-2.81,0.89,5.32
35.750,-4.67,-4.43,1.01,6.51
35.760,-4.42,-5.37,1.27,7.07
35.770,-3.92,-5.35,1.97,6.92
35.780,-3.48,-5.55,2.17,6.90
35.790,-3.20,-6.04,1.83,7.08
35.800,-3.12,-6.35,1.20,7.17
35.810,-3.04,-6.40,0.48,7.10
35.820,-2.79,-6.08,-0.23,6.69
35.830,-2.46,-5.88,-0.80,6.43
35.840,-1.93,-5.69,-1.43,6.18
35.850,-1.24,-5.32,-1.80,5.75
35.860,-0.60,-5.02,-1.92,5.41
35.870,-0.14,-4.85,-1.92,5.22
35.880,-0.01,-4.50,-1.90,4.89
35.890,-0.00,-3.99,-2.04,4.48
35.900,-0.15,-3.64,-2.13,4.22
35.910,-0.31,-3.38,-2.12,4.00
35.920,-0.01,-3.13,-1.79,3.61
35.930,0.44,-2.88,-1.25,3.18
35.940,1.25,-2.61,-0.77,3.00
35.950,2.06,-2.13,-0.49,3.01
35.960,2.33,-1.42,-0.64,2.80
35.970,2.24,-0.66,-0.97,2.53
35.980,2.00,0.12,-1.25,2.36
35.990,1.76,0.94,-1.25,2.35
36.000,1.82,1.65,-0.80,2.58
36.010,1.96,2.84,-0.14,3.45
36.020,1.91,3.48,0.32,3.99
36.030,1.74,4.03,0.62,4.43
36.040,1.45,4.77,1.14,5.11
36.050,1.04,5.41,1.63,5.74
36.060,0.51,6.04,2.17,6.44
36.070,-0.17,6.61,2.80,7.18
36.080,-1.01,7.17,3.30,7.96
36.090,-1.89,7.69,3.46,8.65
36.100,-2.53,8.09,3.30,9.09
36.110,-2.82,8.28,2.87,9.21
36.120,-2.69,8.27,2.18,8.97
36.130,-2.45,8.05,1.41,8.53
36.140,-2.33,7.58,0.78,7.97
36.150,-2.22,7.01,0.29,7.36
36.160,-2.10,6.37,-0.04,6.71
36.170,-1.90,5.66,-0.35,5.98
36.180,-1.63,4.93,-0.72,5.24
36.190,-1.37,4.21,-0.96,4.53
36.200,-1.11,3.48,-1.08,3.81
36.210,-0.94,2.79,-1.11,3.14
36.221,-0.90,2.17,-1.03,2.56
36.231,-0.98,1.51,-0.93,2.02
36.241,-1.18,0.91,-0.88,1.73
36.250,-1.52,0.30,-0.72,1.71
36.261,-1.83,-0.43,-0.49,1.94
36.271,-1.89,-1.19,-0.04,2.23
36.281,-1.74,-1.91,0.49,2.63
36.291,-1.32,-2.64,0.82,3.07
36.301,-0.84,-3.39,0.89,3.60
36.311,-0.26,-4.05,0.93,4.16
36.321,0.27,-4.67,1.22,4.83
36.331,0.21,-6.21,1.32,6.35
36.341,0.82,-6.43,1.46,6.64
36.351,1.32,-6.32,2.05,6.77
36.361,1.72,-6.58,2.09,7.12
36.371,2.01,-6.57,1.74,7.09
36.381,2.16,-6.19,1.26,6.68
36.391,1.93,-5.96,0.65,6.30
36.401,1.52,-5.64,0.19,5.85
36.411,1.24,-5.13,0.01,5.28
36.421,0.97,-4.70,-0.09,4.80
36.431,0.74,-4.33,-0.21,4.40
36.441,0.64,-3.93,-0.33,4.00
36.451,0.62,-3.48,-0.63,3.59
36.461,0.53,-3.11,-1.02,3.32
36.471,0.56,-2.80,-1.44,3.20
36.481,0.71,-2.64,-1.58,3.15
36.491,1.05,-2.47,-1.41,3.03
36.501,1.25,-2.26,-1.15,2.83
36.511,1.29,-1.96,-0.91,2.51
36.521,1.25,-1.75,-0.77,2.29
36.531,1.09,-1.61,-0.41,1.99
36.541,0.79,-1.46,0.07,1.66
36.551,0.55,-1.35,0.41,1.51
36.561,0.37,-1.29,0.59,1.46
36.571,0.46,-1.24,0.48,1.40
36.581,0.59,-1.16,0.47,1.38
36.591,0.54,-0.85,0.75,1.26
36.601,0.38,-0.60,1.14,1.34
36.611,0.28,-0.58,1.46,1.60
36.621,0.38,-0.53,1.49,1.63
36.631,0.42,-0.48,1.23,1.39
36.641,0.40,-0.04,0.89,0.97
36.651,0.58,0.09,0.62,0.85
36.661,0.86,0.23,0.20,0.91
36.671,1.04,0.58,0.20,1.21
36.681,0.86,0.74,0.45,1.22
36.691,0.52,0.71,0.71,1.13
36.701,0.44,0.24,0.72,0.88
36.711,-0.07,0.33,0.53,0.63
36.721,-0.49,1.21,0.53,1.41
36.731,0.08,1.50,0.31,1.53
36.741,0.58,1.20,-0.24,1.36
36.751,0.61,0.93,-0.64,1.28
36.761,0.57,0.90,-0.67,1.25
36.771,0.55,0.94,-0.89,1.40
36.781,0.25,1.08,-1.35,1.74
36.791,-0.04,1.20,-1.97,2.31
36.801,0.10,1.20,-2.50,2.77
36.811,-0.28,1.88,-1.93,2.70
36.821,-1.62,2.25,-0.65,2.85
36.831,-1.42,2.70,0.71,3.13
36.841,-2.04,2.64,-0.58,3.39
36.851,-5.29,2.11,-0.89,5.76
36.861,-9.92,3.67,1.73,10.72
36.871,-5.36,2.34,1.97,6.17
36.881,-2.22,1.64,0.72,2.85
36.891,0.99,-1.00,-0.94,1.69
36.901,2.30,-1.58,-0.98,2.95
36.911,2.95,-0.96,-1.64,3.51
36.921,1.86,-1.20,-2.62,3.43
36.931,1.54,-0.36,-1.45,2.15
36.941,-0.28,-0.33,-0.02,0.43
36.951,-1.83,-1.11,0.35,2.17
36.961,-0.89,-1.51,0.07,1.76
36.971,-0.46,-1.24,-0.17,1.33
36.981,0.52,-0.01,-0.25,0.58
36.991,1.35,1.69,-0.48,2.21
37.001,1.51,3.15,-0.75,3.57
37.011,1.64,4.35,-0.88,4.73
37.021,1.11,4.55,-0.09,4.68
37.031,0.04,3.47,1.13,3.65
37.041,-0.33,2.33,2.07,3.13
37.051,0.91,2.08,0.89,2.44
37.061,1.82,1.76,-0.59,2.60
37.071,2.12,1.06,-1.16,2.64
37.081,2.05,1.21,-1.54,2.83
37.091,2.02,1.47,-1.52,2.93
