time,ax,ay,az,atotal
6.628,-0.24,0.17,0.03,0.29
6.638,-0.36,0.52,0.44,0.77
6.648,0.45,0.48,0.09,0.66
6.658,0.15,-0.00,-0.30,0.34
6.668,-0.55,0.54,-0.98,1.25
6.678,-0.35,-0.09,-0.37,0.52
6.688,0.02,0.23,0.45,0.51
6.698,-0.13,0.84,-0.80,1.16
6.708,-0.34,0.58,-1.18,1.36
6.718,-0.50,-0.00,-0.43,0.66
6.728,0.14,0.05,0.44,0.46
6.738,-0.23,0.11,0.10,0.27
6.748,-0.76,0.38,-0.06,0.85
6.758,-0.81,-0.03,0.69,1.07
6.768,-0.07,0.27,0.36,0.46
6.778,0.64,0.58,-0.53,1.01
6.788,0.18,0.24,-0.50,0.58
6.798,-0.20,-0.11,-0.30,0.38
6.808,-0.36,0.24,0.40,0.59
6.818,-0.37,0.02,1.28,1.33
6.828,-0.74,0.54,0.59,1.09
6.838,-0.54,0.29,-0.86,1.06
6.848,0.42,-0.49,0.01,0.65
6.858,0.46,0.12,0.24,0.53
6.868,-0.18,0.27,0.48,0.58
6.879,-0.70,-0.38,0.69,1.05
6.888,-0.13,-0.04,0.17,0.22
6.899,0.44,0.22,-0.22,0.54
6.909,0.44,0.34,-0.09,0.56
6.919,-0.55,0.72,-0.47,1.02
6.929,-0.47,0.77,-0.67,1.13
6.939,0.33,-0.95,1.26,1.61
6.949,0.21,-0.13,0.28,0.37
6.959,-0.25,-0.24,-0.32,0.47
6.969,-1.13,0.34,1.17,1.66
6.979,-0.28,0.57,1.02,1.20
6.989,-0.10,1.10,-0.58,1.25
6.999,-0.24,0.44,-1.23,1.32
7.009,-0.71,-0.16,-0.94,1.19
7.019,-0.50,0.21,0.37,0.66
7.029,-0.59,0.50,0.82,1.12
7.039,-0.79,0.71,0.50,1.17
7.049,-0.55,-0.04,0.24,0.60
7.059,0.33,-0.21,-0.24,0.46
7.069,0.15,0.57,-0.76,0.96
7.079,-0.25,0.62,-0.51,0.85
7.089,-0.72,0.27,0.02,0.77
7.099,-0.42,-0.16,0.97,1.07
7.109,-0.37,0.77,0.59,1.04
7.119,-0.53,0.40,-0.05,0.66
7.129,-0.60,0.15,-0.39,0.73
7.139,0.03,-0.14,0.19,0.24
7.149,0.27,0.13,0.07,0.31
7.159,-0.31,0.87,0.06,0.93
7.169,-0.82,0.17,0.35,0.90
7.180,-0.70,-0.04,0.84,1.09
7.190,-0.36,0.29,-0.57,0.73
7.200,0.06,-0.68,-0.99,1.21
7.210,-0.26,0.21,-0.17,0.38
7.220,-0.08,1.11,0.98,1.48
7.230,-0.14,0.61,1.55,1.67
7.240,-0.33,0.31,-0.56,0.72
7.250,-1.11,-0.20,-1.42,1.81
7.260,-0.33,-1.36,0.04,1.40
7.270,0.12,0.41,0.23,0.48
7.280,0.19,0.80,0.43,0.93
7.290,-0.25,-0.04,1.05,1.08
7.300,-0.52,-0.01,1.03,1.15
7.310,-0.60,-0.04,-0.08,0.61
7.320,-0.98,-0.45,-0.70,1.29
7.330,-1.11,-0.18,-0.45,1.21
7.340,-0.73,0.62,0.28,1.00
7.350,0.29,1.05,-0.23,1.11
7.360,-0.17,0.72,-0.78,1.08
7.370,-0.67,-0.13,-0.49,0.84
7.380,-0.68,-0.16,0.19,0.72
7.390,-0.69,0.09,0.41,0.81
7.400,-0.93,0.13,-0.05,0.94
7.410,-0.50,0.06,-0.10,0.51
7.420,-0.04,-0.10,0.53,0.54
7.430,0.00,1.45,-0.05,1.45
7.440,-0.70,0.74,0.32,1.07
7.450,-0.45,0.04,-0.10,0.47
7.460,-0.41,-0.16,-1.30,1.37
7.470,-0.31,-0.04,-1.16,1.20
7.481,-0.05,-0.41,0.92,1.00
7.490,-0.34,0.58,0.62,0.91
7.501,0.03,0.78,0.31,0.84
7.511,-0.44,0.10,0.42,0.62
7.521,-0.58,0.12,-0.98,1.14
7.531,-0.81,-0.14,-0.63,1.04
7.541,0.10,0.01,-0.25,0.27
7.551,-0.42,0.24,-0.33,0.58
7.561,-0.48,0.80,-1.31,1.61
7.571,-0.40,0.20,0.10,0.46
7.581,-0.16,0.17,0.91,0.93
7.591,-0.14,0.23,-0.24,0.36
7.601,-0.59,-0.76,-1.17,1.52
7.611,-0.39,-0.77,-0.13,0.87
7.621,-0.51,0.17,0.52,0.74
7.631,-0.59,0.21,0.38,0.74
7.641,-0.61,-0.24,0.25,0.70
7.651,-0.70,-0.17,0.58,0.92
7.661,-0.70,-0.58,0.50,1.04
7.671,-0.54,-0.67,-0.92,1.26
7.681,-0.11,-0.60,-0.64,0.89
7.691,0.05,-0.88,1.22,1.51
7.701,0.08,-0.67,1.25,1.42
7.711,-0.82,-1.00,0.20,1.31
7.721,-0.53,-1.52,0.64,1.73
7.731,0.08,-0.43,0.10,0.45
7.741,-0.11,-0.89,-0.06,0.89
7.751,-0.15,-1.38,0.05,1.39
7.761,-0.55,-0.48,-0.39,0.83
7.771,-0.20,-0.52,0.22,0.60
7.781,0.03,-1.03,0.56,1.17
7.791,-0.08,-0.96,-0.50,1.08
7.801,-0.09,-1.14,0.28,1.18
7.812,0.03,-1.23,0.53,1.34
7.821,-0.35,-1.02,-0.42,1.16
7.832,-0.13,-0.76,-0.88,1.17
7.841,-0.44,-0.83,0.18,0.96
7.851,0.10,-0.69,0.79,1.05
7.862,-0.38,-0.48,-0.10,0.62
7.872,-0.92,-0.98,-0.76,1.54
7.882,-0.23,-1.04,-0.57,1.21
7.892,0.05,-0.82,-0.54,0.98
7.902,-0.12,-1.07,-0.29,1.12
7.912,-0.31,-0.84,0.01,0.89
7.922,-0.45,-0.54,0.38,0.80
7.932,-0.73,-0.62,-0.01,0.95
7.942,-0.91,-0.62,-0.66,1.28
7.952,-0.61,-0.67,-1.02,1.37
7.962,0.01,-1.33,0.40,1.39
7.972,-0.31,-1.07,-0.10,1.12
7.982,-0.63,-0.51,0.03,0.81
7.992,-0.82,-0.45,1.19,1.51
8.002,-0.57,-0.38,0.57,0.89
8.012,-0.25,-0.51,-0.99,1.14
8.022,-0.12,-1.01,-1.26,1.62
8.032,-0.41,-0.95,0.42,1.12
8.042,-0.20,-0.47,0.14,0.53
8.052,-0.48,-0.42,0.30,0.70
8.062,-0.55,-0.82,0.62,1.17
8.072,-0.65,-0.70,0.57,1.11
8.082,-0.13,-0.93,0.18,0.95
8.092,-0.28,-0.98,-0.43,1.11
8.102,0.04,-0.78,-0.71,1.05
8.112,0.11,-1.00,-0.28,1.04
8.122,-0.12,-1.73,0.20,1.75
8.133,0.13,-3.04,-0.67,3.12
8.143,-0.18,-1.45,-1.36,1.99
8.152,-0.11,0.37,0.92,0.99
8.163,-0.22,0.35,2.49,2.52
8.173,-0.47,-0.08,-0.19,0.52
8.183,0.16,-0.94,-1.65,1.91
8.193,-0.14,-1.48,-3.01,3.36
8.203,-0.11,-0.59,-2.76,2.82
8.213,0.09,-0.51,0.62,0.81
8.223,0.08,0.90,0.33,0.97
8.233,0.72,0.91,-0.83,1.43
8.243,0.12,-1.99,-0.00,1.99
8.253,-0.86,-1.47,-2.67,3.17
8.263,-0.46,-1.11,-1.60,2.00
8.273,-0.40,-0.68,0.85,1.15
8.283,-0.01,0.43,0.12,0.44
8.293,0.25,-0.39,-0.71,0.85
8.303,-0.07,-1.22,0.52,1.32
8.313,-0.57,-0.94,-0.80,1.36
8.323,-0.75,-1.81,-0.53,2.03
8.333,-0.99,-1.55,0.11,1.84
8.343,-0.25,-0.51,0.56,0.80
8.353,-0.12,-0.39,0.89,0.97
8.363,-0.35,-0.69,0.47,0.90
8.373,-0.61,-0.80,-0.30,1.05
8.383,-0.59,-0.95,-0.02,1.12
8.395,-0.69,-1.82,0.37,1.98
8.405,-1.01,-1.52,-0.15,1.83
8.415,-0.66,-0.30,-0.06,0.73
8.425,-0.26,0.26,1.39,1.44
8.435,-0.32,-0.02,1.39,1.43
8.445,-0.40,-0.71,-0.51,0.96
8.455,-0.60,-2.18,-1.66,2.81
8.465,-0.62,-0.15,-0.93,1.13
8.475,-0.58,-0.16,1.64,1.75
8.485,-1.01,-1.45,1.56,2.36
8.495,-0.98,-1.12,-1.78,2.32
8.505,-0.50,-0.77,-0.36,0.99
8.515,-0.07,-1.03,1.16,1.56
8.525,0.05,-2.27,-0.73,2.38
8.535,-0.68,-1.19,-2.69,3.02
8.545,-0.43,0.22,0.98,1.09
8.555,-0.24,-0.44,1.42,1.51
8.565,-0.26,-1.04,-2.04,2.30
8.575,-1.05,-0.87,-3.32,3.59
8.585,-0.42,-1.73,0.78,1.94
8.595,0.11,-1.42,1.24,1.89
8.605,-0.05,-0.12,-0.29,0.31
8.615,-0.75,-0.56,-0.36,1.00
8.626,-1.08,-1.17,-0.07,1.59
8.636,-0.44,-1.28,-0.99,1.68
8.645,-0.60,-1.07,-0.39,1.29
8.656,-0.68,0.08,-0.04,0.69
8.666,-1.09,-1.50,0.65,1.96
8.676,-0.80,-1.49,-0.04,1.69
8.686,-0.56,-1.33,0.77,1.64
8.696,-0.95,-0.75,0.91,1.51
8.706,-0.92,-1.24,1.16,1.93
8.716,-1.26,-1.19,0.15,1.74
8.726,-0.93,-1.21,-0.12,1.53
8.736,-0.92,-0.34,0.32,1.03
8.746,-0.85,-1.10,1.22,1.85
8.756,-0.84,-1.69,1.51,2.42
8.766,-1.07,-0.69,0.10,1.27
8.776,-2.20,0.25,-0.05,2.21
8.786,-1.09,-1.57,0.88,2.11
8.796,0.22,-1.18,-0.35,1.25
8.806,-0.00,-0.10,-1.24,1.25
8.816,-0.69,-0.56,0.70,1.13
8.826,-1.50,-0.75,0.49,1.74
8.836,-1.31,-0.35,-1.20,1.81
8.846,-0.10,-1.80,-0.71,1.94
8.856,-0.30,0.35,-1.02,1.12
8.866,0.00,-0.74,0.53,0.91
8.876,-0.30,-0.90,0.20,0.97
8.886,-0.88,-0.44,-1.28,1.62
8.896,-0.99,-0.99,-0.36,1.45
8.906,-0.60,-1.23,-0.35,1.41
8.916,-0.03,-0.83,-1.24,1.49
8.926,0.61,-0.40,-0.49,0.88
8.936,0.26,-0.30,0.32,0.51
8.946,-0.03,-1.72,0.20,1.73
8.957,-0.63,-1.28,-0.80,1.64
8.967,-0.95,-0.76,-0.68,1.39
8.977,-0.21,-0.96,-0.07,0.99
8.987,0.04,-1.13,-1.21,1.66
8.997,0.52,-0.87,-1.09,1.49
9.007,0.57,-0.85,0.58,1.17
9.017,-0.25,-0.55,0.25,0.65
9.027,-0.20,-2.23,-0.28,2.26
9.037,-0.72,-2.00,-0.13,2.13
9.047,0.02,-0.11,-0.50,0.51
9.057,0.04,-0.60,0.50,0.78
9.067,0.94,-1.28,-0.37,1.63
9.077,0.26,-1.40,-1.10,1.80
9.087,0.00,-0.24,0.03,0.24
9.097,0.08,-0.88,1.00,1.34
9.107,-0.50,-1.01,-0.32,1.17
9.117,-0.21,-0.15,-1.35,1.37
9.127,-0.56,-0.03,-0.38,0.68
9.137,0.13,1.86,0.23,1.88
9.147,0.95,2.03,1.02,2.46
9.157,1.00,2.02,0.84,2.41
9.167,-0.19,0.13,0.10,0.25
9.177,-0.80,-0.56,-1.70,1.96
9.187,-0.34,-0.46,-0.84,1.02
9.197,0.32,0.49,1.76,1.86
9.207,1.00,2.36,2.42,3.52
9.217,-0.21,1.31,1.42,1.94
9.227,-0.61,-0.66,-0.45,1.01
9.237,-1.04,-2.25,-0.09,2.48
9.247,-0.57,-0.41,-0.58,0.91
9.257,-0.16,0.53,0.95,1.10
9.267,0.40,0.20,1.39,1.46
9.278,-0.22,-0.45,1.13,1.23
9.288,0.46,-1.28,0.01,1.36
9.298,-0.37,-1.99,-0.52,2.09
9.308,-1.45,-0.89,-0.84,1.89
9.318,-1.18,-0.69,1.18,1.80
9.328,-0.47,0.90,1.58,1.88
9.338,1.11,0.95,0.46,1.54
9.348,0.54,-0.09,-0.82,0.99
9.358,-0.17,-1.15,-2.42,2.68
9.368,-0.32,-0.97,-0.19,1.04
9.378,0.05,0.92,1.74,1.97
9.388,0.11,1.35,0.89,1.62
9.398,-0.09,1.48,-0.62,1.61
9.408,0.55,0.56,-0.31,0.85
9.418,0.52,0.83,-0.84,1.29
9.428,0.39,1.20,-0.94,1.58
9.438,-0.88,0.65,-0.26,1.12
9.448,-0.05,0.74,0.71,1.03
9.458,-0.25,0.47,-0.30,0.61
9.468,0.23,0.52,-1.04,1.19
9.478,0.06,-0.53,-0.56,0.77
9.488,0.11,0.62,0.22,0.67
9.498,-0.53,0.04,-0.13,0.55
9.508,-0.73,0.02,0.31,0.80
9.518,-0.66,-0.57,-0.16,0.89
9.528,-0.51,-0.04,0.39,0.65
9.538,0.18,-0.08,-0.58,0.61
9.548,-0.50,0.08,-0.23,0.56
9.558,-0.19,0.01,0.03,0.19
9.568,-0.65,0.02,0.71,0.96
9.578,-0.18,-0.06,0.75,0.77
9.588,-0.74,-0.10,0.74,1.05
9.599,-0.81,0.97,0.54,1.38
9.609,-0.58,0.45,0.23,0.77
9.619,-0.39,0.54,0.91,1.13
9.629,0.06,0.12,0.31,0.34
9.639,-0.50,0.21,1.23,1.34
9.649,-0.08,1.22,0.96,1.55
9.659,-0.69,0.60,0.63,1.11
9.669,0.24,0.59,-0.06,0.64
9.679,-0.45,0.21,0.03,0.50
9.689,0.08,0.61,-0.47,0.77
9.699,-0.14,-0.47,0.47,0.67
9.709,-0.07,0.39,0.81,0.91
9.719,-0.37,0.63,0.59,0.94
9.729,-0.56,0.16,0.18,0.61
9.739,-0.36,-0.21,-0.95,1.04
9.749,-0.49,-0.81,-1.46,1.74
9.759,0.53,0.60,-0.67,1.05
9.769,-0.61,0.70,0.14,0.94
9.779,0.06,-0.26,0.70,0.74
9.789,-0.56,-0.41,0.57,0.90
9.799,-0.17,0.34,-1.32,1.37
9.809,-0.21,-0.16,-1.85,1.87
9.819,0.07,0.35,-0.27,0.44
9.829,0.71,0.65,0.32,1.02
9.839,-0.48,0.89,-0.50,1.13
9.849,-0.57,-0.04,-0.10,0.58
9.859,-1.11,-0.41,0.95,1.52
9.869,-0.00,1.18,-0.52,1.29
9.879,-0.22,-0.06,-0.26,0.35
9.889,0.14,-0.09,0.07,0.18
9.899,-0.44,-0.17,0.26,0.54
9.910,-0.08,0.52,0.42,0.67
9.920,-0.23,0.26,0.60,0.70
9.930,-1.13,0.19,-0.59,1.29
9.940,0.31,-0.05,-0.18,0.36
9.950,-0.51,0.01,-0.50,0.71
9.960,0.02,0.46,-0.35,0.58
9.970,-0.81,-0.73,0.71,1.30
9.980,-0.51,0.54,0.83,1.11
9.990,-0.25,0.03,0.73,0.77
10.000,-0.39,0.51,-0.03,0.64
10.010,-0.10,-0.04,-0.23,0.25
10.020,-0.18,-0.09,-0.64,0.67
10.030,0.29,0.68,-0.35,0.82
10.040,-0.51,0.01,0.52,0.72
10.050,-0.19,0.94,0.85,1.29
10.060,-0.45,0.38,0.04,0.59
10.070,-0.12,0.63,-0.86,1.08
10.080,0.32,-0.19,-0.60,0.71
10.090,-0.03,0.24,-0.56,0.61
10.100,0.43,0.94,0.18,1.05
10.110,-0.35,-0.05,1.17,1.23
10.120,-0.36,0.33,1.28,1.37
10.130,-0.93,0.61,-0.94,1.45
10.140,-0.50,0.06,-1.90,1.97
10.150,0.72,-0.68,0.13,1.00
10.160,0.06,0.86,-0.13,0.87
10.170,0.03,0.43,0.59,0.73
10.181,-0.66,-0.23,0.44,0.83
10.190,-0.46,0.02,-0.30,0.55
10.200,-0.24,-0.51,-0.44,0.72
10.211,0.21,-0.15,-0.21,0.33
10.221,-0.50,0.41,-0.55,0.85
10.231,-0.36,-0.25,0.26,0.51
10.241,-0.11,0.59,0.60,0.85
10.251,-0.21,0.37,-0.22,0.48
10.261,-0.39,0.21,0.32,0.55
10.271,-0.49,0.09,-0.74,0.89
10.281,-0.39,0.07,-0.51,0.64
10.291,0.09,0.11,0.17,0.23
10.301,-0.47,0.01,0.92,1.03
10.311,-0.20,0.75,0.77,1.09
10.321,-0.15,0.41,0.62,0.76
10.331,-0.56,0.16,-0.05,0.58
10.341,-0.67,-0.45,-0.23,0.84
10.351,-0.59,0.42,-0.71,1.01
10.361,-0.00,0.45,0.47,0.66
10.371,-0.80,-0.33,0.97,1.30
10.381,-0.30,0.62,-0.03,0.69
10.391,-0.70,0.48,-0.12,0.86
10.401,-0.02,-0.42,0.66,0.78
10.411,-0.15,-0.48,0.08,0.51
10.421,-0.61,-0.12,-0.71,0.94
10.431,-0.31,0.51,0.35,0.69
10.441,-0.33,-0.02,0.33,0.47
10.451,-0.10,0.63,-0.41,0.76
10.461,-0.17,0.42,-0.86,0.97
10.471,-0.46,0.20,-0.75,0.91
10.481,-0.09,-0.11,0.32,0.35
10.491,-0.37,0.26,-0.06,0.46
10.501,-0.30,0.22,0.16,0.41
10.511,-0.27,0.15,0.31,0.43
10.521,0.11,0.70,0.36,0.79
10.532,-0.04,-0.14,0.38,0.41
10.542,-0.43,-0.95,0.57,1.19
10.552,-0.60,0.13,0.65,0.90
10.562,-0.80,0.33,1.10,1.40
10.572,-0.94,-0.04,1.15,1.48
10.582,-0.27,0.28,0.40,0.56
10.592,-0.34,-0.27,0.28,0.52
10.602,-0.18,0.23,0.15,0.33
10.612,-0.86,-0.06,0.54,1.02
10.622,-1.51,0.27,0.54,1.62
10.632,-0.97,0.69,-0.20,1.20
10.642,-0.84,1.21,-1.81,2.33
10.652,0.13,0.50,-0.85,1.00
10.662,-0.61,0.53,-0.70,1.07
10.672,-0.81,0.78,-1.18,1.63
10.682,-1.02,0.37,0.05,1.09
10.692,-0.63,0.39,0.49,0.89
10.702,-0.18,0.98,-0.95,1.38
10.712,-0.24,0.46,-1.55,1.64
10.722,-0.58,-0.22,-0.09,0.63
10.732,-0.23,0.57,0.00,0.62
10.742,-0.54,0.57,-0.07,0.79
10.752,-0.56,-0.07,0.93,1.09
10.762,-0.62,-0.29,0.75,1.01
10.772,-0.18,0.27,-0.36,0.48
10.782,0.28,-0.45,0.30,0.61
10.792,-0.32,-0.51,1.02,1.19
10.802,-0.71,0.06,0.74,1.03
10.812,-1.09,-0.54,0.41,1.28
10.823,-1.19,-0.13,0.14,1.21
10.833,-0.80,0.24,0.51,0.98
10.843,-0.28,-0.00,0.71,0.76
10.852,-0.16,-0.71,0.70,1.00
10.863,-0.84,-1.15,1.28,1.91
10.873,-1.90,-0.05,1.34,2.32
10.883,-1.84,0.39,1.66,2.50
10.893,-1.14,-0.15,1.64,2.00
10.903,-0.76,-0.02,0.53,0.93
10.913,-0.55,-0.42,-0.95,1.17
10.923,-0.79,-0.15,-0.37,0.88
10.933,-0.84,0.65,0.09,1.07
10.943,-0.67,1.11,-0.15,1.31
10.953,-0.89,0.55,-0.67,1.25
10.963,-0.54,-0.28,-0.99,1.16
10.973,-0.88,0.08,-1.25,1.53
10.983,-0.73,1.18,-0.93,1.67
10.993,-1.20,-0.22,0.46,1.30
11.003,-1.45,0.45,0.17,1.53
11.013,-1.14,0.94,-1.34,1.99
11.023,-0.91,-0.12,-0.66,1.13
11.033,-0.50,0.20,-0.13,0.56
11.043,-0.35,0.52,0.05,0.63
11.053,-0.93,0.05,-0.12,0.94
11.063,-1.32,-0.07,0.19,1.33
11.073,-0.92,-0.45,-0.51,1.14
11.083,0.06,-0.66,0.50,0.83
11.093,0.00,-0.56,1.15,1.28
11.103,-0.37,-0.83,1.77,1.99
11.113,-0.46,-0.43,1.86,1.96
11.124,-0.48,-0.61,1.14,1.38
11.134,-1.38,-1.27,0.94,2.10
11.144,-0.88,-0.89,1.13,1.68
11.154,-1.21,-0.26,0.88,1.52
11.164,-1.21,0.63,1.45,2.00
11.174,-0.59,-0.15,1.18,1.33
11.184,-0.24,0.24,-0.61,0.69
11.194,-0.11,0.44,-0.86,0.97
11.204,-0.56,0.37,0.22,0.70
11.214,-1.44,0.73,-0.08,1.62
11.224,-0.86,0.71,-0.20,1.13
11.234,-0.57,0.00,0.45,0.73
11.244,-1.01,1.05,-0.22,1.47
11.254,-1.08,0.68,-0.64,1.42
11.264,-1.23,-0.28,0.46,1.34
11.274,-0.98,0.54,0.16,1.13
11.284,-1.10,0.19,-0.04,1.11
11.294,-1.19,-0.30,-0.29,1.26
11.304,-0.90,0.39,-0.43,1.07
11.314,-0.27,0.27,-0.14,0.41
11.324,-0.11,-0.22,0.35,0.43
11.334,-1.08,-0.61,0.02,1.24
11.344,-1.24,-0.52,0.28,1.37
11.354,-0.82,0.41,0.59,1.10
11.364,-0.71,0.03,0.28,0.76
11.375,-0.32,-0.67,1.26,1.46
11.384,-0.66,0.24,-0.01,0.70
11.394,-0.65,-0.33,0.41,0.83
11.404,-0.39,-0.37,1.47,1.56
11.414,-0.40,0.14,0.31,0.53
11.425,-0.51,0.67,-0.58,1.02
11.435,-0.61,0.35,0.05,0.71
11.445,-0.19,-0.09,0.66,0.69
11.455,-0.56,0.05,-0.39,0.68
11.465,-0.96,0.03,-1.37,1.67
11.475,-1.11,0.31,-1.11,1.60
11.485,0.08,0.85,-0.64,1.07
11.495,0.07,0.83,-0.79,1.15
11.505,-0.42,-0.32,0.17,0.55
11.515,-0.91,-0.49,0.64,1.21
11.525,-1.33,-0.94,0.26,1.65
11.535,-1.06,-0.33,-0.22,1.13
11.545,-0.38,0.03,-0.34,0.51
11.555,0.01,0.25,-0.09,0.26
11.565,-0.36,0.30,0.22,0.51
11.575,-0.79,-0.13,0.76,1.10
11.585,-1.56,-0.28,0.52,1.67
11.595,-1.33,-0.16,-0.30,1.37
11.605,-1.25,-0.40,-0.41,1.38
11.615,-0.74,0.24,-0.32,0.84
11.625,-0.16,0.42,-0.43,0.62
11.635,-0.82,-0.21,0.25,0.88
11.645,-1.53,0.53,0.36,1.65
11.655,-1.54,0.67,-0.05,1.68
11.665,-0.83,-0.11,-0.10,0.85
11.675,-0.18,-0.01,-0.85,0.87
11.685,-0.28,-0.01,-1.08,1.12
11.695,-0.82,-0.39,0.19,0.93
11.705,-1.08,0.43,1.10,1.60
11.715,-0.78,0.36,0.32,0.92
11.725,-0.64,-0.33,-0.19,0.74
11.736,-0.63,-0.26,-0.35,0.76
11.746,-0.50,0.10,-0.60,0.79
11.756,-0.47,-0.28,0.27,0.61
11.766,-0.44,-0.02,0.01,0.44
11.776,-1.18,-0.26,-0.42,1.28
11.786,-0.70,-0.51,0.12,0.88
11.796,-0.42,-0.27,0.69,0.85
11.806,-0.66,-0.13,0.61,0.90
11.816,-0.52,0.06,0.74,0.90
11.826,-1.01,0.26,-0.45,1.13
11.836,-0.80,-0.08,-0.44,0.92
11.846,-0.55,0.11,-1.11,1.24
11.856,-0.17,-0.06,-0.82,0.84
11.866,-0.89,-0.06,0.25,0.92
11.876,-0.72,0.49,0.10,0.88
11.886,-0.98,0.23,-0.26,1.04
11.896,-0.98,-0.51,-0.41,1.18
11.906,-0.73,-0.53,-1.21,1.51
11.916,-0.83,-0.06,-0.26,0.87
11.926,-0.81,-0.44,1.46,1.73
11.936,-1.28,0.55,1.20,1.84
11.946,-1.47,0.62,-0.40,1.65
11.956,-0.96,-0.31,-0.37,1.08
11.966,-0.23,-0.14,-0.81,0.86
11.976,-0.58,-0.15,-0.95,1.13
11.986,-0.63,-0.55,0.22,0.86
11.996,-1.06,0.05,0.55,1.20
12.005,-1.22,0.17,0.38,1.29
12.015,-0.44,-0.29,0.80,0.96
12.025,-0.59,-0.43,0.05,0.73
12.035,-0.84,0.11,-0.45,0.96
12.045,-0.80,-0.21,-0.37,0.91
12.055,-1.27,-0.07,-0.10,1.28
12.065,-0.97,0.13,0.35,1.04
12.075,-0.87,0.24,0.30,0.95
12.085,-0.78,-0.90,0.82,1.45
12.095,-0.57,-0.28,0.76,0.99
12.105,-0.74,-0.03,0.37,0.83
12.116,-1.17,-0.48,0.33,1.31
12.125,-1.06,-0.16,-0.23,1.10
12.136,-0.81,0.02,-0.73,1.10
12.146,-0.95,-0.42,0.58,1.19
12.156,-1.11,-0.28,0.93,1.48
12.166,-1.90,0.48,-0.06,1.96
12.176,-1.44,-0.34,0.14,1.49
12.186,-0.78,-0.24,0.18,0.84
12.196,-0.38,-0.06,-0.46,0.60
12.206,-0.95,-0.21,-0.09,0.98
12.216,-1.14,-0.40,0.30,1.24
12.226,-1.24,0.42,-0.12,1.31
12.236,-1.14,-0.03,-0.58,1.27
12.246,-0.91,-0.27,-0.29,1.00
12.256,-0.80,-0.36,-0.23,0.91
12.266,-0.92,0.38,0.25,1.03
12.276,-0.99,-0.01,0.63,1.17
12.286,-1.25,-0.11,-0.03,1.26
12.296,-1.11,0.16,-0.65,1.29
12.306,-0.75,-0.54,-0.44,1.02
12.316,-0.94,-0.42,-0.23,1.05
12.326,-0.82,0.27,0.20,0.88
12.336,-0.78,0.01,0.89,1.18
12.346,-0.89,0.20,0.22,0.94
12.356,-1.04,-0.14,-0.21,1.07
12.366,-1.00,-0.49,-0.50,1.22
12.376,-1.13,-0.89,0.20,1.45
12.386,-1.35,-0.06,0.24,1.37
12.396,-1.53,0.46,0.22,1.62
12.408,-1.27,0.21,0.78,1.51
12.418,-0.47,0.14,0.82,0.96
12.428,-0.52,-0.30,-0.21,0.63
12.438,-1.05,-0.97,0.07,1.43
12.448,-1.56,-0.51,0.10,1.65
12.458,-1.46,0.16,-0.13,1.47
12.468,-1.35,0.09,0.73,1.53
12.478,-0.60,0.18,0.40,0.74
12.488,-0.78,0.40,-0.36,0.95
12.498,-1.00,-0.42,-0.14,1.09
12.508,-1.31,-0.38,0.68,1.52
12.518,-1.22,0.37,-0.52,1.37
12.528,-1.01,-0.26,-0.38,1.11
12.538,-0.23,-0.34,-0.07,0.41
12.548,-0.15,0.27,-0.78,0.84
12.558,-0.46,0.05,0.31,0.55
12.568,-0.90,0.27,-0.00,0.94
12.578,-0.97,0.58,-1.02,1.52
12.588,-0.80,-0.59,-0.54,1.13
12.598,-0.52,-0.84,0.38,1.06
12.608,-0.73,-0.26,-0.32,0.84
12.618,-0.75,-0.26,0.49,0.93
12.628,-0.94,0.23,0.77,1.24
12.638,-0.62,0.03,-0.17,0.64
12.648,-0.52,-0.47,-0.74,1.02
12.658,-0.48,-0.28,-0.31,0.64
12.669,-0.66,-0.36,0.56,0.93
12.679,-1.08,-0.45,-0.50,1.27
12.688,-0.56,-0.46,0.21,0.76
12.699,-0.51,-0.35,0.61,0.87
12.709,-0.38,0.19,-0.32,0.53
12.719,-0.29,-0.23,-0.07,0.38
12.729,-0.40,-0.04,0.29,0.50
12.739,-1.20,0.28,-0.55,1.35
12.749,-0.95,-0.29,-0.64,1.18
12.759,-0.54,-0.52,-0.22,0.78
12.769,-0.04,-0.27,-0.70,0.75
12.779,-0.06,-0.01,0.39,0.39
12.789,-0.59,0.62,0.85,1.21
12.799,-0.79,0.72,-0.14,1.08
12.809,-0.65,-0.20,-1.09,1.29
12.819,-0.80,-0.55,-1.13,1.49
12.829,-0.82,-0.27,-1.21,1.49
12.839,-0.35,0.15,0.19,0.42
12.849,-0.32,0.37,1.38,1.46
12.859,-0.98,0.54,0.37,1.18
12.869,-0.61,-0.18,-0.35,0.72
12.879,-0.35,-0.22,-1.00,1.08
12.889,-0.11,-0.45,-1.32,1.40
12.899,-0.21,0.03,-1.64,1.65
12.909,-0.66,0.06,0.13,0.67
12.919,-0.67,0.06,0.98,1.19
12.929,-0.26,0.24,0.15,0.38
12.939,0.47,0.82,-2.42,2.60
12.949,0.85,0.36,-2.29,2.47
12.959,0.43,-0.89,-0.25,1.03
12.969,-0.75,-0.64,1.39,1.70
12.980,-1.52,0.20,0.49,1.61
12.989,-0.52,0.29,-0.13,0.61
13.000,0.87,-0.77,0.85,1.44
13.010,0.79,-0.47,-0.81,1.22
13.020,0.63,0.35,-1.02,1.25
13.030,-0.27,0.46,0.27,0.60
